time,loss,mse_loss,kld_loss,val_loss,val_mse_loss,val_kld_loss,lr
132.2468774318695,1038359603001171.1,1038359603001171.1,0.4433686285096214,4.784458748263881e+19,4.784458748263881e+19,0.2870301678776741,9.4434e-10
131.58326315879822,760288790504362.5,760288790504362.5,0.4434909512871816,9.228791261377986e+21,9.228791261377986e+21,0.35158923268318176,9.4297e-10
132.1169228553772,4427372412701.841,4427372412701.841,0.4517404353826718,inf,inf,0.8996676541864872,9.4158e-10
131.319584608078,1500810127603.0698,1500810127603.0698,0.4440786974537105,14558821406.0,14558821406.0,0.2619479298591614,9.4018e-10
131.2831654548645,13723133990041.586,13723133990041.58,0.4461923520315318,inf,inf,1.8561950139701366,9.3877e-10
131.16557431221008,7653422642455.302,7653422642455.302,0.4417727383740822,70738927188976.0,70738927188976.0,0.3078667148947716,9.3733e-10
131.35447096824646,1028552494712180.9,1028552494712180.9,0.4485599752376204,2.610472264317696e+18,2.610472264317696e+18,0.31248024106025696,9.3589e-10
130.8896780014038,3159009698361.6357,3159009698361.6357,0.4551919545615998,5762064335524.0,5762064335524.0,0.264790803194046,9.3442e-10
131.10947704315186,6469390222544.316,6469390222544.31,0.4509052745719206,inf,inf,2.475228365510702,9.3295e-10
131.46203184127808,32055900288450.863,32055900288450.863,0.4476299065901454,1.9968864794270738e+29,1.9968864794270738e+29,0.41409239172935486,9.3146e-10
131.2955720424652,7852344613399.769,7852344613399.769,0.44324256208472124,3.1515161845417407e+33,3.1515161845417407e+33,0.4988072030246258,9.2995e-10
141.14084839820862,29297497466166.79,29297497466166.78,0.44480380297004435,inf,inf,0.7812015861272812,9.2843e-10
138.97965121269226,21668201711961.39,21668201711961.39,0.4479843945128662,1705466110010936.0,1705466110010936.0,0.2732231765985489,9.2689e-10
136.74094414710999,13063448682632.818,13063448682632.818,0.4463252379858583,1.376755671878123e+32,1.376755671878123e+32,0.4320145957171917,9.2534e-10
134.19251441955566,2397146505473.783,2397146505473.783,0.4441092651235195,inf,inf,0.9674194641411304,9.2377e-10
134.28568625450134,15589957949431.922,15589957949431.922,0.4468419751770181,4.873983092469454e+32,4.873983092469454e+32,0.4604463502764702,9.2219e-10
133.53506326675415,921280420432079.1,921280420432079.1,0.4495187420351547,15486100536.0,15486100536.0,0.2601253129541874,9.2059e-10
137.2466995716095,16890801570796.129,16890801570796.129,0.44773523438898405,inf,inf,0.701948244124651,9.1898e-10
141.49158024787903,70774256300846.55,70774256300846.55,0.4459047268453679,inf,inf,1.347546398639679,9.1735e-10
136.68546390533447,375796404654305.4,375796404654305.4,0.44702942398123613,1.588522150353356e+32,1.588522150353356e+32,0.49489854648709297,9.1571e-10
135.83735632896423,7068491385613.913,7068491385613.913,0.44758142831914144,inf,inf,0.6710463240742683,9.1406e-10
136.39897084236145,4715469856605.644,4715469856605.639,0.4449522512363377,inf,inf,1.4728014059364796,9.1239e-10
135.81480264663696,7389390304381.905,7389390304381.902,0.44300131131883275,inf,inf,0.710843663662672,9.1071e-10
132.71847009658813,6333906638890.9375,6333906638890.934,0.4465385842650311,2.3454924965079788e+32,2.3454924965079788e+32,0.4014705419540405,9.0901e-10
128.23654222488403,54703443981423.016,54703443981423.016,0.4470717630481482,410008763707956.0,410008763707956.0,0.2671220973134041,9.0730e-10
131.40620255470276,6774540099720.941,6774540099720.933,0.44733816437293167,inf,inf,0.5529765188694,9.0557e-10
134.1843490600586,952693271108021.1,952693271108021.1,0.44416625303520524,inf,inf,2.7306863591074944,9.0383e-10
139.74690127372742,1557202554043455.8,1557202554043455.8,0.4437831789626742,inf,inf,1.0960553474724293,9.0208e-10
139.25927734375,202029189472594.72,202029189472594.72,0.445058237213149,6.254540295282276e+17,6.254540295282276e+17,0.28384801745414734,9.0031e-10
133.29222917556763,6056289991753.544,6056289991753.541,0.4464287061495079,16370674151263.0,16370674151263.0,0.2776843458414078,8.9853e-10
134.2450840473175,3524100931930.1694,3524100931930.1694,0.44548210769222857,inf,inf,0.5992502719163895,8.9673e-10
131.44226956367493,269242136394614.34,269242136394614.34,0.44614726178663927,11164275076.0,11164275076.0,0.2556830681860447,8.9492e-10
131.142582654953,7165867405763.382,7165867405763.382,0.4517301617566487,inf,inf,0.8726482130587101,8.9310e-10
131.2205045223236,13121045714177.201,13121045714177.201,0.44694425280849237,inf,inf,1.8440461568534374,8.9126e-10
128.26943945884705,1396616414197638.5,1396616414197638.5,0.44601210595069085,971661260384.0,971661260384.0,0.2790275998413563,8.8941e-10
141.53044486045837,4957517032290.681,4957517032290.679,0.44782372603095383,inf,inf,1.3146285228431225,8.8755e-10
140.26411819458008,189676978575945.8,189676978575945.8,0.44636008611641026,inf,inf,0.7662258632481098,8.8567e-10
132.91293168067932,5610833191715.467,5610833191715.465,0.4465240614669876,1.3631454641083193e+31,1.3631454641083193e+31,0.4242916405200958,8.8378e-10
136.25862455368042,13037308743022.732,13037308743022.732,0.4519138291589637,149964409907144.0,149964409907144.0,0.27252786979079247,8.8188e-10
141.7488396167755,26515448988499.824,26515448988499.824,0.4444528613007277,inf,inf,1.17554372549057,8.7996e-10
131.4592158794403,18649421282218.312,18649421282218.312,0.4512339945594569,1.4626685558790472e+33,1.4626685558790472e+33,0.5039959140121937,8.7804e-10
131.1400589942932,867977692509949.2,867977692509949.2,0.44566810153369,inf,inf,1.086054790765047,8.7609e-10
130.8557689189911,8872141399938.54,8872141399938.54,0.44486707270591336,inf,inf,0.5285952687263489,8.7414e-10
130.92985653877258,3764700650112.4565,3764700650112.454,0.447955622191441,inf,inf,0.8629052191972733,8.7217e-10
131.45161843299866,906024522113317.4,906024522113317.4,0.44423057268979843,7772600802872.0,7772600802872.0,0.2665374018251896,8.7019e-10
131.15293288230896,66679732458703.78,66679732458703.78,0.4498375567266174,inf,inf,0.5913327634334564,8.6820e-10
132.04905486106873,17426990875066.229,17426990875066.227,0.44637388169319553,inf,inf,0.7118645757436752,8.6619e-10
131.68573689460754,6164452819499.636,6164452819499.636,0.4444261410289869,2.5781003866436442e+29,2.5781003866436442e+29,0.45923664793372154,8.6417e-10
130.70875573158264,6152228188185.905,6152228188185.902,0.4415117170745298,inf,inf,1.3401621952652931,8.6214e-10
138.36079096794128,20386365362811.453,20386365362811.453,0.44608815724118395,inf,inf,0.9088203832507133,8.6010e-10
140.30999398231506,36517300633798.37,36517300633798.37,0.44634709483072943,inf,inf,1.2222194448113441,8.5805e-10
138.98348808288574,19735504746721.055,19735504746721.05,0.4498908344349659,4.479493619508768e+16,4.479493619508768e+16,0.32123781740665436,8.5598e-10
136.7887077331543,16715491851592.246,16715491851592.246,0.44544605275342,inf,inf,1.619965836405754,8.5390e-10
132.76897192001343,24825022597680.016,24825022597680.016,0.44158128766050364,1901677833592.0,1901677833592.0,0.27995966002345085,8.5181e-10
134.12874245643616,283829542591912.56,283829542591912.56,0.4470030461760828,inf,inf,0.8846691697835922,8.4971e-10
139.3800015449524,10192649318723.092,10192649318723.09,0.4433478849041194,1081752789164696.0,1081752789164696.0,0.272815253585577,8.4759e-10
137.03502440452576,670826938458225.5,670826938458225.5,0.444510742836165,32579596618.0,32579596618.0,0.2629557251930237,8.4546e-10
135.29073667526245,315985716922138.25,315985716922138.25,0.45012315201045866,1.0693069147346154e+27,1.0693069147346154e+27,0.37841039150953293,8.4333e-10
135.21304845809937,2274074141765662.5,2274074141765662.5,0.44878079744051225,inf,inf,1.121942162513733,8.4118e-10
134.34847807884216,1762869324639.0874,1762869324639.0874,0.4456690027380822,9978159451549406.0,9978159451549406.0,0.2895534001290798,8.3901e-10
131.68925309181213,27540677662025.52,27540677662025.52,0.445483547790984,4.057840974436976e+24,4.057840974436976e+24,0.33895450830459595,8.3684e-10
130.72488713264465,14760037363572.074,14760037363572.074,0.44047785496473907,inf,inf,1.0376502014696598,8.3466e-10
130.78616380691528,2815454341914.6157,2815454341914.6157,0.4451494766143789,3.732451473065958e+32,3.732451473065958e+32,0.5220132581889629,8.3246e-10
130.6924135684967,1866502619781.798,1866502619781.798,0.44940012574493143,inf,inf,1.3495498187839985,8.3025e-10
131.21293258666992,917103707794293.0,917103707794293.0,0.449903729624879,1.1955127499986964e+19,1.1955127499986964e+19,0.2939280904829502,8.2804e-10
133.05973529815674,6290228273573.952,6290228273573.95,0.44384123135980524,287968864158294.0,287968864158294.0,0.2798697128891945,8.2581e-10
132.1356463432312,14516791123158.56,14516791123158.56,0.4457062319329849,inf,inf,0.6406483128666878,8.2357e-10
141.63835382461548,17987666826201.117,17987666826201.117,0.4436789945028072,2.6908546504549093e+28,2.6908546504549093e+28,0.49180178716778755,8.2132e-10
139.19087743759155,3789384686404.6035,3789384686404.6035,0.4399758405667588,3.3224376411681954e+30,3.3224376411681954e+30,0.4630146957933903,8.1906e-10
139.77242040634155,3787364267708.935,3787364267708.93,0.4477087089099789,inf,inf,0.5846398361027241,8.1679e-10
134.08921146392822,32337987858893.047,32337987858893.047,0.4485989586076237,895848403176866.0,895848403176866.0,0.2879057377576828,8.1450e-10
134.83281683921814,3970547151797.398,3970547151797.394,0.44740880494403124,7.40873982012408e+19,7.40873982012408e+19,0.31359005719423294,8.1221e-10
136.82243251800537,7920843668995.981,7920843668995.98,0.44774266705845955,19574389910434.0,19574389910434.0,0.2675163149833679,8.0991e-10
138.23042345046997,1315592785533095.2,1315592785533095.2,0.4403548830019268,inf,inf,3.4005756080150604,8.0759e-10
139.81885194778442,1975158550273575.0,1975158550273575.0,0.44543533982184164,inf,inf,0.659748874604702,8.0527e-10
130.7787218093872,2441748448914.1396,2441748448914.1396,0.44447711243891064,4129445618084.0,4129445618084.0,0.2604570258408785,8.0294e-10
138.08089470863342,4410810385725.97,4410810385725.968,0.44961211308279536,inf,inf,0.5128436014056206,8.0059e-10
138.58599209785461,124284068402076.39,124284068402076.39,0.44774659011429385,4.970180439857012e+20,4.970180439857012e+20,0.3737703785300255,7.9824e-10
138.23520350456238,4245059883505.1597,4245059883505.157,0.4491437958214348,inf,inf,1.6997037753462791,7.9588e-10
137.40681552886963,1704943023809.5674,1704943023809.5635,0.4497218265051854,inf,inf,2.2885727174580097,7.9350e-10
133.181560754776,1687187639926847.8,1687187639926847.8,0.44501809928185326,inf,inf,0.5729213617742062,7.9112e-10
130.89047193527222,6884400595339.9375,6884400595339.936,0.45008433979942913,3.968085409671904e+18,3.968085409671904e+18,0.29790857061743736,7.8873e-10
131.32456517219543,2820540630356.803,2820540630356.8003,0.44668591527867496,inf,inf,0.5469969846308231,7.8633e-10
131.44347405433655,3201835617473.05,3201835617473.0474,0.448353722877336,inf,inf,0.5323429740965366,7.8392e-10
131.8191056251526,1797103647457.4238,1797103647457.4214,0.44433716987433874,6.764341362817631e+21,6.764341362817631e+21,0.34962351992726326,7.8150e-10
131.7283742427826,114207311711987.1,114207311711987.1,0.4516358235084505,2.126322810028949e+18,2.126322810028949e+18,0.29732176288962364,7.7907e-10
139.926611661911,300707599730741.75,300707599730741.75,0.44930856067343544,1.8386785909188427e+24,1.8386785909188427e+24,0.3904007747769356,7.7663e-10
133.5356569290161,11415928886256.975,11415928886256.973,0.4465007770834421,6050503988500.0,6050503988500.0,0.27786947041749954,7.7418e-10
131.73097705841064,3915288677724.6357,3915288677724.6357,0.4491840085186566,92119966408.0,92119966408.0,0.26672911643981934,7.7173e-10
131.49540972709656,8566382725273.663,8566382725273.661,0.44763340683946584,inf,inf,1.506155963987112,7.6926e-10
131.04303455352783,21299867059000.24,21299867059000.234,0.44428340403219113,inf,inf,0.5469183884561062,7.6679e-10
131.8345708847046,24341665591927.633,24341665591927.633,0.4498353164986779,2.1436991523375053e+18,2.1436991523375053e+18,0.32263314723968506,7.6431e-10
131.92721819877625,26543627517359.97,26543627517359.97,0.44342491171901066,inf,inf,3.1982106752693653,7.6182e-10
128.76171016693115,5662571889450.594,5662571889450.594,0.4451015992206231,inf,inf,0.5769316293299198,7.5932e-10
130.66032195091248,2757127928054.2817,2757127928054.2793,0.44742502952157115,5.602427294789589e+27,5.602427294789589e+27,0.3832506760954857,7.5681e-10
131.03539156913757,975909498788448.4,975909498788448.4,0.4445927388352943,3805176188470.0,3805176188470.0,0.26270150020718575,7.5430e-10
131.90442180633545,13331943178062.674,13331943178062.674,0.4451712652334846,inf,inf,1.3476962335407734,7.5177e-10
131.70758938789368,7806372273590.438,7806372273590.437,0.4467861270369437,3.958485040712304e+32,3.958485040712304e+32,0.5123960487544537,7.4924e-10
132.33281087875366,3514827849191750.0,3514827849191750.0,0.4465256508003149,inf,inf,0.6314181350171566,7.4670e-10
131.77223896980286,2267764439780649.0,2267764439780649.0,0.44379769767311744,inf,inf,0.5644739344716072,7.4416e-10
134.7633466720581,2993393689270.6357,2993393689270.6333,0.4443077902098249,2.504652325924485e+32,2.504652325924485e+32,0.4750833734869957,7.4160e-10
140.52664136886597,13611261743725.863,13611261743725.863,0.4500818433161091,inf,inf,2.1179550513625145,7.3904e-10
135.00967121124268,12827079603976.143,12827079603976.137,0.4463239098873519,inf,inf,1.2971399948000908,7.3647e-10
133.9544322490692,911890153024.813,911890153024.813,0.4506895076158338,3.069775622718074e+32,3.069775622718074e+32,0.46600140631198883,7.3389e-10
136.84682488441467,3868688436219.5938,3868688436219.591,0.4431458406168921,inf,inf,1.9244066402316093,7.3131e-10
135.6729233264923,15482674617149.08,15482674617149.078,0.44871665087721296,2.5616553727402665e+27,2.5616553727402665e+27,0.40057601034641266,7.2872e-10
136.14661478996277,666943987814626.6,666943987814626.6,0.4470678582007154,1.1603731888127872e+17,1.1603731888127872e+17,0.3178805187344551,7.2612e-10
143.71718740463257,7483531466300.523,7483531466300.519,0.4459558632457048,2.582476408318878e+23,2.582476408318878e+23,0.37071418389678,7.2351e-10
136.299786567688,5781387672628.982,5781387672628.982,0.4490404398066742,inf,inf,2.3600828610360622,7.2090e-10
136.70454812049866,3269820877798.9375,3269820877798.935,0.4446485258843239,1.5679199201697482e+33,1.5679199201697482e+33,0.5848538726568222,7.1828e-10
132.9595799446106,3403716320241.127,3403716320241.127,0.4455691459321619,inf,inf,1.02569093182683,7.1566e-10
132.44317817687988,9851255668938.201,9851255668938.201,0.4458669250148193,inf,inf,0.9113033711910248,7.1302e-10
132.43686318397522,21104517893389.977,21104517893389.977,0.4499934247307052,inf,inf,1.3169003948569298,7.1039e-10
132.58194160461426,6317448716728.501,6317448716728.499,0.44673922709990616,6.610626889735128e+32,6.610626889735128e+32,0.49256933480501175,7.0774e-10
132.8852972984314,5302769478367.591,5302769478367.591,0.44902612577352735,inf,inf,0.6068347506225109,7.0509e-10
133.69720363616943,7181669954086.835,7181669954086.833,0.4489489824248668,2.3429429051528855e+24,2.3429429051528855e+24,0.3618093244731426,7.0243e-10
132.83653378486633,10005228205086.479,10005228205086.477,0.4485098821415271,inf,inf,0.7829426191747189,6.9977e-10
131.81995272636414,3410474939189.6807,3410474939189.678,0.4448094267648949,1.4898046162186346e+21,1.4898046162186346e+21,0.33088182657957077,6.9710e-10
131.7108702659607,842671713969.9675,842671713969.9651,0.4462640432645555,inf,inf,0.6403864957392216,6.9442e-10
131.64429831504822,9056982529277.688,9056982529277.688,0.44636432755915006,inf,inf,1.2712432965636253,6.9174e-10
131.9448618888855,15699719805263.822,15699719805263.818,0.4461577515352397,inf,inf,0.5750620514154434,6.8906e-10
131.74809622764587,1986413219814056.8,1986413219814056.8,0.4442122002640865,inf,inf,1.1932613737881184,6.8637e-10
131.4302921295166,32455602453874.727,32455602453874.727,0.44657864542376075,3049031741596.0,3049031741596.0,0.2678675316274166,6.8367e-10
132.4157645702362,1198703458401.242,1198703458401.2368,0.4452468727592221,inf,inf,0.7967086061835289,6.8097e-10
136.86773586273193,10061548915416.088,10061548915416.084,0.4480659742456422,inf,inf,0.947707112878561,6.7826e-10
142.1283941268921,1579285841082041.8,1579285841082041.8,0.44278539564841407,182894167374.0,182894167374.0,0.25698984041810036,6.7555e-10
132.29835891723633,5160764238926.1045,5160764238926.1045,0.4438409402483419,5.7805218744697534e+29,5.7805218744697534e+29,0.42193232104182243,6.7283e-10
131.07790970802307,10358730752876.928,10358730752876.928,0.45012579007339004,2.468427359087756e+33,2.468427359087756e+33,0.5367267765104771,6.7011e-10
130.73203372955322,206998715816423.1,206998715816423.1,0.4452942846124606,inf,inf,0.6466455385088921,6.6738e-10
135.87679433822632,14749540579215.012,14749540579215.008,0.4453790476940517,1.4932786304518015e+19,1.4932786304518015e+19,0.2881714515388012,6.6465e-10
142.53607845306396,4072819718116.6885,4072819718116.6885,0.4446779128321983,inf,inf,0.7734068296849728,6.6191e-10
138.5103280544281,16502814233518.926,16502814233518.922,0.45288677673387406,3.1290335514048023e+33,3.1290335514048023e+33,0.5733533650636673,6.5917e-10
138.4942011833191,2138512580753116.2,2138512580753116.2,0.44345128134896333,13656526482.0,13656526482.0,0.2509872429072857,6.5642e-10
133.91339302062988,750648447424894.4,750648447424894.4,0.44820554595338435,4734905100.0,4734905100.0,0.2547775525599718,6.5368e-10
135.416912317276,43472836358544.53,43472836358544.53,0.44991329052204504,inf,inf,0.5488314144313335,6.5092e-10
132.37680315971375,44401844868093.91,44401844868093.9,0.4508855533867406,159872291126256.0,159872291126256.0,0.2888658046722412,6.4816e-10
132.38624739646912,209392690832066.72,209392690832066.62,0.4517994404879591,1.936380393462732e+32,1.936380393462732e+32,0.45132584869861603,6.4540e-10
131.5521957874298,12577420099602.25,12577420099602.25,0.44418404873767103,inf,inf,1.1679309234023094,6.4264e-10
